source,target,length,name,highway,osmid,oneway,reversed
6791076690,4623110641,5.573,Vòng xoay Cộng Hoà,primary,971692803,True,False
1996654859,4608979337,33.448,Đường Hải Thượng Lãn Ông,primary,466008499,True,False
4608979337,1996655291,23.032,Đường Hải Thượng Lãn Ông,primary,466008499,True,False
6788469906,6760726690,40.602,Trần Hưng Đạo,primary,1019648648,True,False
6760726690,5795068427,17.487,Trần Hưng Đạo,primary,1019648648,True,False
6739847132,6739847121,3.337,,primary,1232179871,True,False
6739847121,11259393549,3.335,,primary,1232179871,True,False
2036141688,411919023,14.754,Đường Nam Kỳ Khởi Nghĩa,primary,817095790,True,False
411926378,411926393,143.251,Hai Bà Trưng,primary,326848006,False,True
411926378,411926702,35.759,Đường Hai Bà Trưng,primary,863689512,False,False
6791404835,6783652544,78.263,Võ Văn Kiệt,primary,723244278,True,False
6783652544,4609356029,67.772,Võ Văn Kiệt,primary,723244278,True,False
11386840281,6421395472,48.448,Dương Bá Trạc,primary,719449670,True,False
2036251787,715729882,11.596,Cầu Khánh Hội,primary,57727332,True,False
715729882,370821213,10.131,Cầu Khánh Hội,primary,57727332,True,False
5762770866,11386844225,77.937,Dương Bá Trạc,primary,719447533,True,False
5772027667,11771724334,20.823,Đường Ðiện Biên Phủ,primary,408246393,True,False
12117954052,6757735277,46.89,Trần Hưng Đạo,primary,496142698,True,False
1996654979,6770526454,10.753,Nguyễn Tri Phương,primary,469593479,True,False
6770526454,4631143714,145.152,Nguyễn Tri Phương,primary,469593479,True,False
9404261912,9404261914,32.935,Trần Hưng Đạo,primary,817914014,True,False
4875814758,11373965266,11.663,Cách Mạng Tháng 8,primary,495849086,False,True
4875814758,11373965265,6.098,Cách Mạng Tháng 8,primary,1179967017,False,False
411921105,6793182525,4.473,Đường Ðiện Biên Phủ,primary,1056695383,True,False
2358137381,2358137391,35.021,Võ Văn Kiệt,primary,1306100055,True,False
2358137391,5462422206,9.707,Võ Văn Kiệt,primary,1306100055,True,False
5778300423,10725627685,55.149,Đường Ðiện Biên Phủ,primary,408246393,True,False
6786749263,6760665392,6.202,Trần Hưng Đạo,primary,431068520,True,False
411925053,6789269635,62.839,Lý Thái Tổ,primary,721696781,True,False
6789269635,411923825,7.478,Lý Thái Tổ,primary,721696781,True,False
5795068427,12006635996,5.663,Trần Hưng Đạo,primary,720357122,True,False
2044487029,2044487203,23.653,Dương Bá Trạc,primary,239031059,True,False
2044487203,11868497865,26.77,Dương Bá Trạc,primary,239031059,True,False
6727058334,366462922,12.215,Đường Nguyễn Văn Cừ,primary,32585854,True,False
366462922,6727058331,41.037,Đường Nguyễn Văn Cừ,primary,330532332,True,False
2358071721,2358071720,5.627,Đường Võ Văn Kiệt,primary,165367634,True,False
2358071720,2358071717,6.336,Đường Võ Văn Kiệt,primary,165367634,True,False
6793708664,6639607755,12.546,Đường 3 Tháng 2,primary,818991380,True,False
6778254136,5814336787,99.623,Trần Hưng Đạo,primary,1019648630,True,False
11298108228,2036083164,8.977,Đường Tôn Đức Thắng,primary,1267913081,True,False
6773182784,9404261911,28.724,Trần Hưng Đạo,primary,703307396,True,False
9404261911,9404261913,33.024,Trần Hưng Đạo,primary,703307396,True,False
6712570983,2433653232,20.402,Đường 3 Tháng 2,primary,821728924,True,False
4646989208,6758159308,22.41,Hùng Vương,primary,330532314,True,False
11259393549,6739847131,3.33,,primary,1232179871,True,False
6739847131,6739847130,2.641,,primary,1232179871,True,False
1767760220,9404261863,19.143,Đường Nguyễn Văn Cừ,primary,219859643,True,False
6789210664,6786731979,6.818,Trần Hưng Đạo,primary,466095118,True,False
6733532369,6732278855,74.825,Hồng Bàng,primary,1226411209,True,False
6732278855,5890133160,20.744,Hồng Bàng,primary,1226411209,True,False
9404261865,4603817776,22.28,Trần Hưng Đạo,primary,720357121,True,False
4603817776,6760648980,24.411,Trần Hưng Đạo,primary,720357121,True,False
9006208103,11699226384,17.121,Lý Thái Tổ,primary,39513492,True,False
4608981231,6769874629,9.205,Đường Hải Thượng Lãn Ông,primary,466008499,True,False
6727351569,2364059999,26.496,Nguyễn Thị Minh Khai,primary,327181435,True,False
11395567083,11755528588,37.276,Đường Lý Thường Kiệt,primary,220860889,True,False
1996655609,6791422043,12.894,Đường Võ Văn Kiệt,primary,722042532,True,False
411919431,10823867802,15.422,Võ Thị Sáu,primary,35115167,True,False
2299409160,6747004613,13.913,Đường Lý Thường Kiệt,primary,1296584904,True,False
6727805030,9404406083,54.541,Đường Châu Văn Liêm,primary,466671837,False,True
6727805030,5813896032,11.259,Đường Châu Văn Liêm,primary,466671837,False,False
6747157933,2299409156,9.921,Đường Lý Thường Kiệt,primary,220860889,True,False
2299409156,6747157935,8.06,Đường Lý Thường Kiệt,primary,220860889,True,False
4610625919,9864826737,4.397,Vòng xoay Phù Đổng Thiên Vương,primary,1265743189,True,False
9736097864,9736097865,12.348,Đường Ngô Quyền,primary,466898003,True,False
411926208,5778212341,125.234,Võ Thị Sáu,primary,654858167,True,False
4489056950,2034589362,20.333,Đường Võ Văn Kiệt,primary,473396239,True,False
2469697627,6727405917,12.936,Đường Nguyễn Văn Cừ,primary,32585854,True,False
6727405917,2469697625,60.229,Đường Nguyễn Văn Cừ,primary,32585854,True,False
11871195763,11235255354,90.216,Nguyễn Thị Minh Khai,primary,701023320,True,False
11235255354,11363674908,26.234,Nguyễn Thị Minh Khai,primary,701023320,True,False
6793960866,4610643517,11.662,Cách Mạng Tháng 8,primary,257394825,True,False
4610643517,411925307,94.735,Cách Mạng Tháng 8,primary,257394825,True,False
5763168797,8359904042,43.694,Nguyễn Thị Minh Khai,primary,193256696,True,False
4761168721,9404261880,12.712,Trần Hưng Đạo,primary,720357122,True,False
9404261880,4607050266,5.645,Trần Hưng Đạo,primary,720357122,True,False
6783652543,7321387415,35.857,Võ Văn Kiệt,primary,723244278,True,False
2233738926,2061032830,4.069,,primary,1265525409,True,False
3462932165,411922186,23.223,Ðiện Biên Phủ,primary,327097661,True,False
411922186,6793862974,30.073,Ðiện Biên Phủ,primary,327097661,True,False
3338019252,3338019249,15.382,Võ Văn Kiệt,primary,327090284,True,False
3338019249,3338019248,16.374,Võ Văn Kiệt,primary,327090284,True,False
2036083316,9646671003,83.808,Đường Tôn Đức Thắng,primary,690160068,True,False
9646671003,9457086585,9.397,Đường Tôn Đức Thắng,primary,690160068,True,False
6727805017,4616029234,4.86,Đường Hồng Bàng,primary,717325444,True,False
2036141693,2230608746,134.671,Nam Kỳ Khởi Nghĩa,primary,817095789,True,False
2230608746,2008273910,49.489,Nam Kỳ Khởi Nghĩa,primary,817095789,True,False
9597079676,5780886557,5.766,Trần Hưng Đạo,primary,720357122,True,False
5780886557,9404261896,8.984,Trần Hưng Đạo,primary,1019648657,True,False
6729387239,5727122042,9.581,Phan Đình Phùng,primary,1155984226,True,False
5727122042,411925357,147.687,Cầu Kiệu,primary,608492733,True,False
11143842318,6729387239,41.306,Phan Đình Phùng,primary,1155984226,True,False
1996655702,1996654598,34.047,Đường Võ Văn Kiệt,primary,1273370133,True,False
1996654598,1996655723,46.127,Đường Võ Văn Kiệt,primary,1273370133,True,False
6449960720,6449960735,73.777,Đường Tùng Thiện Vương,primary,193514960,True,False
5735511410,2032267460,27.181,Hàm Nghi,primary,192680139,True,False
5735511410,5735511409,10.528,Đường Tôn Ðức Thắng,primary,193085683,True,False
7576580840,7576580842,68.263,Cách Mạng Tháng 8,primary,810375567,True,False
1996655243,6769576947,4.464,,primary,977120851,True,False
6769576947,1996654336,3.805,,primary,977120848,True,False
6791456159,1996653933,16.151,Đường Võ Văn Kiệt,primary,724162401,True,False
1996653933,1996745862,71.002,Đường Võ Văn Kiệt,primary,1273365952,True,False
4603817787,6760714944,18.038,Trần Hưng Đạo,primary,1019648639,True,False
9708927917,9721647702,9.956,Đường Tôn Đức Thắng,primary,718479775,True,False
7576580844,2340037589,8.009,Cách Mạng Tháng 8,primary,1277704611,True,False
7428269762,7428269763,2.661,Cao Xuân Dục,primary,794226593,True,False
7428269763,7428269764,2.238,Cao Xuân Dục,primary,794226593,True,False
11871195771,12000475406,137.587,Nguyễn Thị Minh Khai,primary,326849844,True,False
12000475406,11135547226,6.362,Nguyễn Thị Minh Khai,primary,326849844,True,False
11502520155,11502520158,16.937,Ba Tháng Hai,primary,1238251879,True,False
11502520155,11502520156,2.084,,primary,1238251881,False,True
6794061674,1767760231,6.253,Đường Nguyễn Văn Cừ,primary,724450707,True,False
1996654109,6769874635,17.76,Đường Hải Thượng Lãn Ông,primary,1265525407,True,False
6769874635,4608979339,17.022,Đường Hải Thượng Lãn Ông,primary,1265525407,True,False
9404297269,6789347569,82.164,Phạm Hồng Thái,primary,719043756,True,False
6789319271,6760648982,57.05,Trần Hưng Đạo,primary,682105049,True,False
6760648982,12006635995,6.331,Trần Hưng Đạo,primary,682105049,True,False
5058500123,5058500129,37.727,Đường 3 Tháng 2,primary,694625406,True,False
2934006859,6751156291,10.306,Nguyễn Tri Phương,primary,1178204263,True,False
6751156291,6750831729,98.182,Nguyễn Tri Phương,primary,1178204263,True,False
6726843075,2498104606,27.523,An Dương Vương,primary,468653970,True,False
411926702,10828987446,23.072,Đường Hai Bà Trưng,primary,863689512,False,False
411926702,411926378,35.759,Đường Hai Bà Trưng,primary,863689512,False,True
4650003015,5781023254,32.136,Trần Hưng Đạo,primary,1019648662,True,False
5781023254,6788576905,8.422,Trần Hưng Đạo,primary,682105049,True,False
6727805026,1996655766,11.176,Đường Châu Văn Liêm,primary,326848001,True,False
6786605032,6786605028,30.062,Đường 3 Tháng 2,primary,721722137,True,False
11754611885,12215623850,38.402,Nam Kỳ Khởi Nghĩa,primary,1225573416,True,False
5764818654,5764818655,36.038,Đường Ðiện Biên Phủ,primary,327097662,True,False
5764818655,5764818656,22.479,Đường Ðiện Biên Phủ,primary,327097662,True,False
5780574588,9736097866,12.613,Đường Ngô Quyền,primary,466898002,True,False
5772092880,1987338525,57.958,Cầu Ông Lãnh,primary,165216647,True,False
2061032828,4638956986,60.393,Đường Lý Thường Kiệt,primary,213721187,True,False
2061032828,4636764461,4.063,,primary,1265525409,True,False
4618427492,1996654564,13.607,Đường Võ Văn Kiệt,primary,717202032,True,False
1996654564,1996655669,11.309,Đường Võ Văn Kiệt,primary,717202032,True,False
6712587723,11757386660,14.926,Đường Lý Thái Tổ,primary,714014820,True,False
6740176046,4628048104,5.918,Đường Lý Thường Kiệt,primary,718980781,True,False
6760665399,4603729664,14.294,Trần Hưng Đạo,primary,724152274,True,False
4603729664,6788469901,16.433,Trần Hưng Đạo,primary,1268643575,True,False
1996655669,1996655651,11.399,Đường Võ Văn Kiệt,primary,717202032,True,False
2289923634,11866556377,54.293,Đường Nguyễn Văn Cừ,primary,724163060,True,False
11866556377,5806004398,14.566,Đường Nguyễn Văn Cừ,primary,724163060,True,False
5051610931,2302074154,34.632,Đường 3 Tháng 2,primary,468724778,True,False
10799088573,9123438588,49.7,Đường Tôn Đức Thắng,primary,1046359810,True,False
9123438588,10182496509,94.038,Đường Tôn Đức Thắng,primary,1046359810,True,False
411926594,11753277697,74.534,Hai Bà Trưng,primary,329878178,False,False
411926594,7529106252,53.444,Đường Hai Bà Trưng,primary,1278461437,False,True
11753277697,411926624,89.689,Hai Bà Trưng,primary,329878178,False,False
11753277697,411926594,74.534,Hai Bà Trưng,primary,329878178,False,True
7529106252,411926594,53.444,Đường Hai Bà Trưng,primary,1278461437,False,False
7529106252,11551555125,49.382,Đường Hai Bà Trưng,primary,1278461437,False,True
6449013876,11799114423,10.793,Đường Phạm Hùng,primary,193729354,True,False
6794526675,6794526677,5.524,Đường 3 Tháng 2,primary,818991380,True,False
6794526677,11420228671,20.038,Đường 3 Tháng 2,primary,818991380,True,False
5500064102,6786552119,11.942,Nguyễn Thái Học,primary,572496147,True,False
6786552119,5500064104,48.059,Nguyễn Thái Học,primary,572496147,True,False
4614030565,4614001019,2.611,Ngã Sáu Nguyễn Tri Phương,primary,1265471311,True,False
2364075317,6772432971,10.291,Trần Hưng Đạo,primary,219860365,True,False
1769173917,1987339833,11.964,Cầu Khánh Hội,primary,165367629,True,False
3338019254,3338019252,11.589,Võ Văn Kiệt,primary,327090284,True,False
1996654237,366390159,26.283,Đường Hải Thượng Lãn Ông,primary,722027651,True,False
6793471373,2433276963,6.952,Đường 3 Tháng 2,primary,235283467,True,False
5762783657,5762736902,43.925,Nguyễn Thị Nghĩa,primary,192680173,True,False
734894515,734894505,6.014,Ngã Sáu Nguyễn Tri Phương,primary,1018414095,True,False
5057828604,5057828601,17.202,Lý Thái Tổ,primary,1267886073,True,False
5057828601,6751141602,13.758,Lý Thái Tổ,primary,1267886073,True,False
1996655118,11824860648,12.838,Đường Võ Văn Kiệt,primary,189017049,True,False
11773317354,5781158285,15.727,Nguyễn Thái Học,primary,192680151,True,False
2146838307,366431148,44.434,Đường Phạm Hùng,primary,204704731,True,False
366431148,2042473603,24.239,Đường Phạm Hùng,primary,204704731,True,False
10558424628,10106997792,23.674,Trần Hưng Đạo,primary,1044171790,True,False
5063701402,11771724356,8.023,Cách Mạng Tháng 8,primary,495852561,False,False
5063701402,411918284,18.741,Cách Mạng Tháng 8,primary,495852561,False,True
5816774812,6772432974,73.243,Trần Hưng Đạo,primary,468616403,True,False
6773157099,11773317354,59.214,Nguyễn Thái Học,primary,192680151,True,False
11699226384,411925022,30.373,Lý Thái Tổ,primary,39513492,True,False
411924257,9568526258,46.086,Nguyễn Thị Minh Khai,primary,288732439,True,False
9568526258,6794406136,28.548,Nguyễn Thị Minh Khai,primary,288732439,True,False
6789210649,6789210653,12.501,Trần Hưng Đạo,primary,466095118,True,False
6789210653,9404261874,16.234,Trần Hưng Đạo,primary,466095118,True,False
6739896776,3262508964,203.701,Cầu vượt Nguyễn Tri Phương,primary,319790115,False,False
6739896776,5462344911,10.337,Cầu vượt Nguyễn Tri Phương,primary,717725620,False,True
701666217,411919197,7.234,Công Trường Dân Chủ,primary,35115031,True,False
11998476560,11998476551,30.369,Ngô Gia Tự,primary,1294685600,False,False
11998476560,11998476561,7.64,Ngô Gia Tự,primary,1294685600,False,True
5764804979,6450096913,62.976,Đường Tùng Thiện Vương,primary,193514972,True,False
6450096913,6757924473,132.409,Đường Tùng Thiện Vương,primary,193514972,True,False
11811380948,9864826749,7.955,Cách Mạng Tháng 8,primary,257394825,True,False
9864826749,6793960866,11.095,Cách Mạng Tháng 8,primary,257394825,True,False
8032750096,2008273911,26.234,Nam Kỳ Khởi Nghĩa,primary,1225573416,True,False
2008273911,6659869323,32.636,Nam Kỳ Khởi Nghĩa,primary,817095789,True,False
4675153895,10700118732,8.122,Công trường Mê Linh,primary,326848004,True,False
2302073741,5240703919,60.872,Đường Lý Thường Kiệt,primary,408212916,True,False
6772432968,5816800357,47.374,Trần Hưng Đạo,primary,468616400,True,False
5816800357,10882559496,47.836,Trần Hưng Đạo,primary,468616400,True,False
4620515587,6640398174,31.108,Nguyễn Tri Phương,primary,719951934,True,False
11932812873,6712570972,12.002,Đường Lý Thường Kiệt,primary,1269082103,True,False
6757924474,5814352049,4.132,Cao Xuân Dục,primary,1009761303,True,False
6747157925,6269039284,119.072,Đường Lý Thường Kiệt,primary,220860894,True,False
6269039284,4636764463,43.627,Đường Lý Thường Kiệt,primary,220860894,True,False
6751018765,4631390895,94.364,Nguyễn Tri Phương,primary,1268054461,True,False
4631390895,4621858728,9.541,Nguyễn Tri Phương,primary,1268054461,True,False
8366389872,10046800716,10.944,Cách Mạng Tháng 8,primary,1193672266,True,False
10046800716,10046800715,3.362,Cách Mạng Tháng 8,primary,1193672266,True,False
11730180944,11730180954,31.3,Cách Mạng Tháng 8,primary,496187511,False,False
11730180944,411918478,8.58,Cách Mạng Tháng 8,primary,496187511,False,True
9470667887,6772510393,48.608,Đường Trần Hưng Đạo B,primary,1019648616,True,False
411918844,411923970,31.819,Đường Hai Bà Trưng,primary,225372720,False,False
411918844,411918842,27.44,Đường Hai Bà Trưng,primary,225372720,False,True
2380787746,4489025498,14.384,Cầu Khánh Hội,primary,165367629,True,False
11868700615,6789110954,9.708,Trần Hưng Đạo,primary,817119560,True,False
4646769639,6793471367,5.733,Công Trường Dân Chủ,primary,1265743178,True,False
6793471367,411919210,6.527,Công Trường Dân Chủ,primary,1265743178,True,False
9404261901,4606995348,29.632,Trần Hưng Đạo,primary,466112794,True,False
4606995348,6788576894,29.521,Trần Hưng Đạo,primary,466112794,True,False
6747216646,1998781538,27.771,Hàm Nghi,primary,1177488209,True,False
6789347283,9864823052,11.649,Phạm Hồng Thái,primary,719043756,True,False
9864823052,9864826747,11.952,Phạm Hồng Thái,primary,719043756,True,False
6772941229,1996654114,16.065,Đường Hải Thượng Lãn Ông,primary,466008498,True,False
1996654114,6769874634,18.539,Đường Hải Thượng Lãn Ông,primary,466008498,True,False
6788683866,411922898,6.12,Nguyễn Thị Minh Khai,primary,1185915486,True,False
11284547741,11284547740,8.08,Công trường Quách Thị Trang,primary,1217870281,True,False
2358137399,2358137401,36.483,Đường Võ Văn Kiệt,primary,723197014,True,False
2934006868,6750831728,9.746,Nguyễn Tri Phương,primary,289862908,True,False
5772088440,11768103488,67.23,Võ Thị Sáu,primary,1267006216,True,False
6548739709,4621933724,4.244,Ngã Sáu Nguyễn Tri Phương,primary,1265471328,True,False
11389684395,5765288346,4.717,Hoàng Văn Thụ,primary,702396715,True,False
5765288346,2082380642,11.209,Xuân Diệu,primary,139214774,True,False
6726843082,6788929511,41.964,An Dương Vương,primary,468653970,True,False
2358137375,2359660071,60.197,Đường Võ Văn Kiệt,primary,723197014,True,False
411918668,6760726687,16.368,Trần Hưng Đạo,primary,682105049,True,False
6747172985,411918812,9.708,Công trường Mê Linh,primary,327181429,True,False
6727805004,6727805000,52.858,Hồng Bàng,primary,717310026,True,False
2358137428,2358137411,26.495,Đường Võ Văn Kiệt,primary,722058022,True,False
2358137411,6777799033,21.585,Đường Võ Văn Kiệt,primary,722058022,True,False
3768905105,6770152601,7.973,Lý Thái Tổ,primary,1219536775,True,False
6450096946,11755528582,10.958,Đường Tùng Thiện Vương,primary,1009761301,True,False
11755528582,6770224610,11.91,Đường Tùng Thiện Vương,primary,1009761301,True,False
4611905370,5813970740,16.522,Đường Võ Văn Kiệt,primary,724167832,True,False
5813970740,1996655354,14.658,Đường Võ Văn Kiệt,primary,1273370130,True,False
5057828687,2498090062,18.918,Đường Lý Thái Tổ,primary,717610815,True,False
6786738896,6793925376,42.639,Cách Mạng Tháng 8,primary,220862996,True,False
6791076146,6791509612,19.619,Đường Lý Thường Kiệt,primary,719465515,False,False
6791076146,4615680535,16.766,Đường Lý Thường Kiệt,primary,719465515,False,True
9840209032,1998235314,9.032,Nguyễn Văn Cừ,primary,165216643,True,False
11755184299,2934292885,35.438,Hùng Vương,primary,330532314,True,False
10750240735,2366457792,5.914,Phan Đình Phùng,primary,1034068186,True,False
5058500149,5058500156,55.466,Đường 3 Tháng 2,primary,694625406,True,False
5058500156,5059499388,6.105,Đường 3 Tháng 2,primary,694625406,True,False
4109567455,1996655730,19.636,Đường Võ Văn Kiệt,primary,1210935988,True,False
5816774808,6777663101,51.855,Trần Hưng Đạo,primary,327048057,True,False
5057828641,6712587727,6.844,Đường Lý Thái Tổ,primary,714014817,True,False
4609802782,4609829831,15.129,Trần Hưng Đạo,primary,466095118,True,False
4636764469,11932364999,4.156,,primary,213720087,True,False
4666207251,9864826740,5.571,Vòng xoay Phù Đổng Thiên Vương,primary,466200149,True,False
2032267297,6789319272,23.656,Trần Hưng Đạo,primary,431068520,True,False
4614001017,5788927104,6.011,Ngã Sáu Nguyễn Tri Phương,primary,1018414095,True,False
5788927104,9736097875,4.483,Ngã Sáu Nguyễn Tri Phương,primary,1268643569,True,False
11468812733,11389933205,4.496,Trường Chinh,primary,138877181,True,False
2299409166,2233731931,115.558,Đường Lý Thường Kiệt,primary,220860894,True,False
2468452111,2468452115,10.993,Dương Bá Trạc,primary,239031344,True,False
2468452115,11386847234,17.421,Dương Bá Trạc,primary,719444480,True,False
1996654940,1996654892,21.752,Đường Võ Văn Kiệt,primary,1228550110,True,False
5795001569,11755160656,19.021,Đường Nguyễn Văn Cừ,primary,330532335,True,False
411918810,4488979658,9.345,Công trường Mê Linh,primary,327181429,True,False
10315805799,10315805791,3.616,Công trường Quách Thị Trang,primary,1217870283,True,False
8616409128,8616409129,57.704,Đường Võ Văn Kiệt,primary,165228001,True,False
8616409129,8616409131,63.523,Đường Võ Văn Kiệt,primary,165228001,True,False
4611406619,2289923637,4.27,Đường Nguyễn Văn Cừ,primary,219860447,True,False
2289923637,4611394688,13.415,Đường Nguyễn Văn Cừ,primary,219860447,True,False
4618427494,4618427493,20.25,Đường Võ Văn Kiệt,primary,723197007,True,False
4618427493,4109567455,20.238,Đường Võ Văn Kiệt,primary,723197007,True,False
6794274760,6794099477,13.47,Đường Võ Văn Kiệt,primary,724474897,True,False
6794099477,11775251468,35.619,Đường Võ Văn Kiệt,primary,724474897,True,False
6777576449,6754235671,20.781,Đường Hùng Vương,primary,719464889,True,False
4415006538,4415006540,15.726,Đường Võ Văn Kiệt,primary,723197007,True,False
1969579687,1769173838,45.323,Đường Võ Văn Kiệt,primary,165367634,True,False
5794771159,6782997081,28.898,Đường Hùng Vương,primary,330378025,True,False
10754326000,6938141814,6.787,Công trường Mê Linh,primary,327181429,True,False
9736097875,4621933725,6.229,Ngã Sáu Nguyễn Tri Phương,primary,1268643569,True,False
4638941675,4638941674,27.425,Đường Lý Thường Kiệt,primary,213721187,True,False
4638941674,11755528593,13.783,Đường Lý Thường Kiệt,primary,213721187,True,False
6750820824,5757841608,7.946,Nguyễn Tri Phương,primary,289862908,True,False
2358142171,2358137426,4.363,Võ Văn Kiệt,primary,1306100055,True,False
2358137426,6770526466,2.62,Võ Văn Kiệt,primary,1306100055,True,False
4488979652,411918805,13.195,Công trường Mê Linh,primary,696974352,True,False
9864826742,9864826743,5.32,Vòng xoay Phù Đổng Thiên Vương,primary,466200149,True,False
411918842,411918844,27.44,Đường Hai Bà Trưng,primary,225372720,False,False
411918842,411917829,11.635,Hai Bà Trưng,primary,1163559039,False,True
4646769637,4646769645,5.786,Công Trường Dân Chủ,primary,1265471325,True,False
6727804998,6727804997,39.775,An Dương Vương,primary,715914015,True,False
6727804997,5802993756,19.32,An Dương Vương,primary,715914015,True,False
3718387292,8366432224,18.28,Cách Mạng Tháng 8,primary,497628302,False,True
3718387292,411919410,47.697,Cách Mạng Tháng 8,primary,1242683009,False,False
1767760227,4594693824,23.975,Cầu Ông Lãnh,primary,165216647,True,False
11260396506,1996655449,2.387,Đường Võ Văn Kiệt,primary,724149314,True,False
9721647702,1769173835,3.467,Đường Tôn Đức Thắng,primary,718479775,True,False
3807391791,6640164259,14.196,Trường Chinh,primary,1178057415,True,False
366438769,6747157941,55.526,Đường Lý Thường Kiệt,primary,220860894,True,False
6760665405,9404261873,103.936,Trần Hưng Đạo,primary,720372215,True,False
9404261873,6760665401,14.288,Trần Hưng Đạo,primary,720372215,True,False
5772088432,2230862976,48.733,Võ Thị Sáu,primary,654858165,True,False
6346444986,6770374400,21.638,Đường 3 Tháng 2,primary,723834478,True,False
2433653232,6712570982,5.551,Đường 3 Tháng 2,primary,1178034721,True,False
6544024735,6727718954,32.432,Hồng Bàng,primary,210268958,True,False
6727718954,4616029240,7.409,Hồng Bàng,primary,210268958,True,False
9404261872,4603846872,14.347,Trần Hưng Đạo,primary,1019648608,True,False
1996654504,1996654538,12.921,Đường Võ Văn Kiệt,primary,724149313,True,False
10700118727,4675153893,7.62,Công trường Mê Linh,primary,35114821,True,False
9708643660,9690713588,12.63,Đường Tôn Đức Thắng,primary,1046359810,True,False
4609529066,6773080787,14.833,Đường Hải Thượng Lãn Ông,primary,614724262,True,False
6773080787,4626959290,7.719,Đường Hải Thượng Lãn Ông,primary,614724262,True,False
11755528585,5047258241,28.426,Đường Lý Thường Kiệt,primary,1269082103,True,False
5047258241,5073779440,20.023,Đường Lý Thường Kiệt,primary,1269082103,True,False
3338020159,1996655118,129.222,Đường Võ Văn Kiệt,primary,1064828144,True,False
8591874796,8591874797,30.3,Đường hầm sông Sài Gòn,primary,724479606,True,False
3806810443,11389684414,10.706,Đường Cách Mạng Tháng Tám,primary,377308557,True,False
3806810443,10960824994,6.449,Hoàng Văn Thụ,primary,1265743181,True,False
2364089048,6760578316,13.066,Đường Nguyễn Văn Cừ,primary,219859645,True,False
2364089048,4609836317,12.66,Trần Hưng Đạo,primary,227746179,True,False
6786605040,6786605037,29.243,Đường 3 Tháng 2,primary,721722137,True,False
6786605037,6786605035,66.054,Đường 3 Tháng 2,primary,721722137,True,False
6773184933,6773184934,12.914,Đường Võ Văn Kiệt,primary,722058021,True,False
6760714944,4603826290,37.469,Trần Hưng Đạo,primary,1019648639,True,False
2032267197,2032267140,40.954,Trần Hưng Đạo,primary,1019648633,True,False
2032267140,4609829831,15.2,Trần Hưng Đạo,primary,1019648633,True,False
5816774536,6783518267,15.264,Đường Võ Văn Kiệt,primary,723197007,True,False
2934006865,2934006858,34.57,Nguyễn Tri Phương,primary,289862908,True,False
6751145358,9402520598,103.172,Hàm Nghi,primary,719035057,True,False
6751145358,6753535106,13.162,Hàm Nghi,primary,1019513540,True,False
6753535106,9402520599,90.409,Hàm Nghi,primary,719035056,True,False
6753535106,9494123985,10.238,Hàm Nghi,primary,719035066,True,False
366405813,6733532367,11.475,Hồng Bàng,primary,1226411209,True,False
6733532367,366412419,121.326,Hồng Bàng,primary,1226411209,True,False
6791076697,6727058334,76.718,Đường Nguyễn Văn Cừ,primary,32585854,True,False
11953547350,11953547344,8.821,Cách Mạng Tháng Tám,primary,723823265,True,False
4631178580,6772432969,125.199,Trần Hưng Đạo,primary,1019648620,True,False
6747216643,2032267293,25.787,Hàm Nghi,primary,1271931188,True,False
2032267293,6747216647,21.027,Hàm Nghi,primary,621157032,True,False
1996655288,1996655551,22.696,Đường Hải Thượng Lãn Ông,primary,1265525407,True,False
2614395084,5462350104,6.539,Ngã Bảy Lý Thái Tổ,primary,1018414108,True,False
5780641548,5780641547,49.926,Hùng Vương,primary,719474784,True,False
2042473362,11799114430,61.429,Đường Phạm Hùng,primary,189027760,True,False
1996654786,1996655319,10.677,Cầu Chà Và,primary,189017092,True,False
10942561830,10942561828,101.647,Lê Lai,primary,1128345000,True,False
10942561828,10942561827,8.291,Lê Lai,primary,1128345000,True,False
6789155349,6793323019,22.761,Đường Võ Văn Kiệt,primary,1228550110,True,False
6793323019,1996654940,9.52,Đường Võ Văn Kiệt,primary,1228550110,True,False
3338020129,1996654028,31.23,Đường Võ Văn Kiệt,primary,189017049,True,False
1996654028,3338020108,19.285,Đường Võ Văn Kiệt,primary,327090283,True,False
6643020540,6793471358,16.991,Võ Thị Sáu,primary,1177449288,True,False
3151254801,6751175530,8.03,Ngô Gia Tự,primary,32585690,True,False
4636764473,4636764472,9.812,Đường Lý Thường Kiệt,primary,213727081,True,False
11868497865,11386761577,131.989,Dương Bá Trạc,primary,239031059,True,False
1996654402,1996654360,6.362,Nguyễn Thái Học,primary,192680177,True,False
2498090913,6789269636,7.566,Lý Thái Tổ,primary,1219536774,True,False
6791456505,2289923634,11.842,Đường Nguyễn Văn Cừ,primary,724163059,True,False
10700118731,411918810,7.929,Công trường Mê Linh,primary,327181429,True,False
7428269764,7428269765,2.67,Cao Xuân Dục,primary,794226593,True,False
7428269765,7428269766,3.226,Cao Xuân Dục,primary,794226593,True,False
5764789635,5764789636,20.752,Đường Ðiện Biên Phủ,primary,1056695383,True,False
5764789636,5764789637,24.425,Đường Ðiện Biên Phủ,primary,1056695383,True,False
6777799033,2358137415,22.31,Đường Võ Văn Kiệt,primary,722058022,True,False
